454,Khadarel Hodge,WR,ATL,12.8,16.6,20.4,0,0,0,0.0,0.0,0,0,0.0,13,8,97,0.5
455,Dezmon Patmon,WR,IND,12.6,16.5,20.4,0,0,0,0.0,0.0,0,0,0.0,13,8,96,0.5
456,Ty Montgomery,WR,NE,12.5,16.4,20.3,0,0,0,0.0,0.0,4,22,0.1,12,8,74,0.4
457,Mohamed Sanu,WR,MIA,12.3,16.5,20.7,0,0,0,0.0,0.0,0,0,0.0,13,8,88,0.6
458,Dax Milne,WR,WAS,11.8,15.6,19.5,0,0,0,0.0,0.0,0,0,0.0,13,8,91,0.5
459,Brandon Zylstra,WR,CAR,11.7,15.1,18.5,0,0,0,0.0,0.0,0,0,0.0,11,7,89,0.5
460,Erik Ezukanma,WR,MIA,11.4,14.6,17.8,0,0,0,0.0,0.0,0,0,0.0,11,6,78,0.6
461,Antoine Wesley,WR,ARI,11.2,14.6,18.0,0,0,0,0.0,0.0,0,0,0.0,11,7,77,0.6
462,Greg Ward Jr.,WR,PHI,10.4,13.5,16.5,0,0,0,0.0,0.0,0,0,0.0,10,6,67,0.6
463,Danny Gray,WR,SF,9.2,11.8,14.5,0,0,0,0.0,0.0,0,0,0.0,9,5,65,0.5
464,Brandon Smith,WR,DAL,8.2,10.3,12.4,0,0,0,0.0,0.0,0,0,0.0,7,4,58,0.4
465,T.J. Vasher,WR,DAL,8.2,10.3,12.4,0,0,0,0.0,0.0,0,0,0.0,7,4,58,0.4
466,Mike Thomas,WR,CIN,8.1,10.8,13.4,0,0,0,0.0,0.0,0,0,0.0,8,5,64,0.3
467,Cornell Powell,WR,KC,7.7,9.7,11.8,0,0,0,0.0,0.0,0,0,0.0,7,4,53,0.4
468,Dennis Houston,WR,DAL,7.5,9.6,11.7,0,0,0,0.0,0.0,0,0,0.0,7,4,52,0.4
469,Ty Fryfogle,WR,DAL,7.5,9.6,11.7,0,0,0,0.0,0.0,0,0,0.0,7,4,52,0.4
470,Dontario Drummond,WR,DAL,7.5,9.6,11.7,0,0,0,0.0,0.0,0,0,0.0,7,4,52,0.4
471,Anthony Miller,WR,PIT,7.3,10.0,12.7,0,0,0,0.0,0.0,0,0,0.0,9,5,55,0.3
472,Christian Blake,WR,ARI,7.1,9.4,11.6,0,0,0,0.0,0.0,0,0,0.0,7,5,52,0.3
473,Josh Gordon,WR,KC,7.1,9.3,11.4,0,0,0,0.0,0.0,0,0,0.0,7,4,48,0.4
474,Miles Boykin,WR,PIT,7.0,9.2,11.4,0,0,0,0.0,0.0,0,0,0.0,7,4,52,0.3
475,Albert Wilson,WR,MIN,6.3,7.4,8.5,0,0,0,0.0,0.0,4,22,0.2,4,2,26,0.1
476,J.J. Koski,WR,LAR,5.6,7.0,8.4,0,0,0,0.0,0.0,0,0,0.0,5,3,38,0.3
477,Stanley Morgan Jr.,WR,CIN,5.2,6.9,8.5,0,0,0,0.0,0.0,0,0,0.0,5,3,40,0.2
478,Josh Reynolds,WR,DET,5.1,6.6,8.1,0,0,0,0.0,0.0,0,0,0.0,5,3,38,0.2
479,Tyron Johnson,WR,LV,5.1,6.3,7.5,0,0,0,0.0,0.0,0,0,0.0,4,2,39,0.2
480,Landen Akers,WR,LAR,5.1,6.5,7.9,0,0,0,0.0,0.0,0,0,0.0,5,3,34,0.3
481,Lance McCutcheon,WR,LAR,5.1,6.5,7.9,0,0,0,0.0,0.0,0,0,0.0,5,3,34,0.3
482,Malik Taylor,WR,GB,4.9,6.4,7.9,0,0,0,0.0,0.0,0,0,0.0,5,3,36,0.2
483,Khalil Shakir,WR,BUF,4.7,6.0,7.3,0,0,0,0.0,0.0,0,0,0.0,4,3,32,0.2
484,Jamal Agnew,WR,JAC,4.6,6.2,7.8,0,0,0,0.0,0.0,1,4,0.0,5,3,31,0.2
485,Kabion Ento,WR,GB,4.5,5.7,7.0,0,0,0,0.0,0.0,0,0,0.0,4,2,32,0.2
486,Rico Gafford,WR,GB,4.5,5.6,6.8,0,0,0,0.0,0.0,0,0,0.0,4,2,32,0.2
487,Andre Roberts,WR,CAR,4.5,5.2,5.9,0,0,0,0.0,0.0,2,14,0.1,2,1,17,0.1
488,Jacob Harris,WR,LAR,4.5,5.6,6.7,0,0,0,0.0,0.0,0,0,0.0,4,2,31,0.2
489,Mike Strachan,WR,IND,4.5,5.9,7.4,0,0,0,0.0,0.0,0,0,0.0,5,3,35,0.2
490,Quintez Cephus,WR,DET,4.3,5.5,6.7,0,0,0,0.0,0.0,0,0,0.0,4,2,33,0.2
491,Samori Toure,WR,GB,4.2,5.5,6.7,0,0,0,0.0,0.0,0,0,0.0,4,2,30,0.2
492,Andy Isabella,WR,ARI,4.2,5.4,6.6,0,0,0,0.0,0.0,0,0,0.0,4,2,32,0.2
493,Isaiah Zuber,WR,LV,4.2,5.4,6.5,0,0,0,0.0,0.0,0,0,0.0,3,2,30,0.2
494,Tutu Atwell,WR,LAR,4.2,5.3,6.4,0,0,0,0.0,0.0,0,0,0.0,4,2,29,0.2
495,Danny Davis III,WR,GB,4.2,5.5,6.7,0,0,0,0.0,0.0,0,0,0.0,4,2,30,0.2
496,Trevon Clark,WR,BAL,4.2,5.3,6.4,0,0,0,0.0,0.0,0,0,0.0,4,2,27,0.2
497,Makai Polk,WR,BAL,4.2,5.3,6.4,0,0,0,0.0,0.0,0,0,0.0,4,2,27,0.2
498,Jordan Veasy,WR,LV,4.2,5.4,6.5,0,0,0,0.0,0.0,0,0,0.0,4,2,30,0.2
499,Raleigh Webb,WR,BAL,4.2,5.3,6.4,0,0,0,0.0,0.0,0,0,0.0,4,2,27,0.2
500,Juwann Winfree,WR,GB,4.2,5.7,7.1,0,0,0,0.0,0.0,0,0,0.0,5,3,33,0.2
501,Slade Bolden,WR,BAL,4.2,5.3,6.4,0,0,0,0.0,0.0,0,0,0.0,4,2,27,0.2
502,Cameron Batson,WR,ATL,4.2,5.0,5.8,0,0,0,0.0,0.0,2,13,0.1,3,2,17,0.1
503,Devon Williams,WR,BAL,4.1,5.2,6.3,0,0,0,0.0,0.0,0,0,0.0,4,2,27,0.2
504,Laquon Treadwell,WR,JAC,4.0,5.2,6.5,0,0,0,0.0,0.0,0,0,0.0,4,3,31,0.1
505,Jaylon Moore,WR,BAL,4.0,5.1,6.2,0,0,0,0.0,0.0,0,0,0.0,4,2,26,0.2
506,DeVonte Dedmon,WR,MIA,3.9,5.0,6.1,0,0,0,0.0,0.0,0,0,0.0,4,2,27,0.2
507,Ben Victor,WR,BAL,3.9,5.0,6.1,0,0,0,0.0,0.0,0,0,0.0,4,2,25,0.2
508,Braylon Sanders,WR,MIA,3.9,5.0,6.1,0,0,0,0.0,0.0,0,0,0.0,4,2,27,0.2
509,River Cracraft,WR,MIA,3.8,4.9,6.0,0,0,0,0.0,0.0,0,0,0.0,4,2,26,0.2
510,Isaiah Weston,WR,CLE,3.8,5.0,6.1,0,0,0,0.0,0.0,0,0,0.0,4,2,28,0.2
511,Mike Harley Jr.,WR,CLE,3.8,5.0,6.1,0,0,0,0.0,0.0,0,0,0.0,4,2,28,0.2
512,Mike Woods,WR,CLE,3.8,5.0,6.1,0,0,0,0.0,0.0,0,0,0.0,4,2,28,0.2
513,Travell Harris,WR,CLE,3.8,5.0,6.1,0,0,0,0.0,0.0,0,0,0.0,4,2,28,0.2
514,D.J. Turner,WR,LV,3.8,4.8,5.8,0,0,0,0.0,0.0,0,0,0.0,3,2,27,0.2
515,Lynn Bowden,WR,MIA,3.7,4.9,6.0,0,0,0,0.0,0.0,0,0,0.0,4,2,25,0.2
516,Javon Wims,WR,CLE,3.7,4.7,5.8,0,0,0,0.0,0.0,0,0,0.0,4,2,27,0.2
517,Joe Reed,WR,LAC,3.7,4.8,5.8,0,0,0,0.0,0.0,0,0,0.0,3,2,26,0.2
518,Mason Kinsey,WR,TEN,3.7,4.7,5.8,0,0,0,0.0,0.0,0,0,0.0,3,2,26,0.2
519,Justin Hall,WR,LV,3.6,4.6,5.6,0,0,0,0.0,0.0,0,0,0.0,3,2,25,0.2
520,Ihmir Smith-Marsette,WR,MIN,3.6,4.4,5.3,0,0,0,0.0,0.0,0,0,0.0,3,2,26,0.2
521,Warren Jackson,WR,LAR,3.5,4.4,5.2,0,0,0,0.0,0.0,0,0,0.0,3,2,24,0.2
522,Trevon Bradford,WR,LAC,3.5,4.5,5.5,0,0,0,0.0,0.0,0,0,0.0,3,2,24,0.2
523,Travis Fulgham,WR,DEN,3.5,4.5,5.5,0,0,0,0.0,0.0,0,0,0.0,3,2,26,0.2
524,Michael Bandy,WR,LAC,3.5,4.5,5.5,0,0,0,0.0,0.0,0,0,0.0,3,2,24,0.2
525,Shi Smith,WR,CAR,3.4,4.2,5.0,0,0,0,0.0,0.0,1,5,0.0,3,2,21,0.1
526,Tre Nixon,WR,NE,3.4,4.5,5.5,0,0,0,0.0,0.0,0,0,0.0,3,2,25,0.2
527,Frank Darby,WR,ATL,3.4,4.5,5.6,0,0,0,0.0,0.0,0,0,0.0,4,2,26,0.1
528,Kelvin Harmon,WR,WAS,3.4,4.3,5.2,0,0,0,0.0,0.0,0,0,0.0,3,2,24,0.2
529,Austin Mack,WR,SF,3.3,4.2,5.2,0,0,0,0.0,0.0,0,0,0.0,3,2,23,0.2
530,Tay Martin,WR,SF,3.2,4.1,5.0,0,0,0,0.0,0.0,0,0,0.0,3,2,22,0.2
531,Ja’Marcus Bradley,WR,CLE,3.2,4.1,5.0,0,0,0,0.0,0.0,0,0,0.0,3,2,24,0.1
532,Davion Davis,WR,HOU,3.2,4.4,5.5,0,0,0,0.0,0.0,0,0,0.0,4,2,26,0.1
533,Taysir Mack,WR,SF,3.2,4.1,5.0,0,0,0,0.0,0.0,0,0,0.0,3,2,22,0.2
534,Alex Erickson,WR,WAS,3.2,4.2,5.2,0,0,0,0.0,0.0,0,0,0.0,3,2,24,0.1
535,Jason Moore Jr.,WR,LAC,3.1,3.9,4.7,0,0,0,0.0,0.0,0,0,0.0,3,2,23,0.1
536,Jequez Ezzard,WR,WAS,3.1,4.0,4.9,0,0,0,0.0,0.0,0,0,0.0,3,2,21,0.2
537,Kyric McGowan,WR,WAS,3.1,4.0,4.9,0,0,0,0.0,0.0,0,0,0.0,3,2,21,0.2
538,Marquise Goodwin,WR,SEA,3.0,3.4,3.9,0,0,0,0.0,0.0,2,10,0.1,2,1,12,0.1
539,David Moore,WR,CHI,3.0,4.0,4.9,0,0,0,0.0,0.0,0,0,0.0,3,2,22,0.1
540,Marken Michel,WR,WAS,3.0,3.9,4.8,0,0,0,0.0,0.0,0,0,0.0,3,2,21,0.2
541,Deon Cain,WR,PHI,2.9,3.8,4.6,0,0,0,0.0,0.0,0,0,0.0,3,2,20,0.2
542,Keric Wheatfall,WR,PHI,2.9,3.7,4.6,0,0,0,0.0,0.0,0,0,0.0,3,2,20,0.2
543,Devon Allen,WR,PHI,2.9,3.7,4.6,0,0,0,0.0,0.0,0,0,0.0,3,2,20,0.2
544,Britain Covey,WR,PHI,2.9,3.7,4.6,0,0,0,0.0,0.0,0,0,0.0,3,2,20,0.2
545,Kirk Merritt,WR,NO,2.9,3.8,4.7,0,0,0,0.0,0.0,0,0,0.0,3,2,21,0.1
546,Maurice Ffrench,WR,LAC,2.8,3.3,3.8,0,0,0,0.0,0.0,1,6,0.0,2,1,14,0.1
547,Geronimo Allison,WR,ATL,2.8,3.8,4.8,0,0,0,0.0,0.0,0,0,0.0,3,2,21,0.1
548,John Hurst,WR,IND,2.8,3.6,4.4,0,0,0,0.0,0.0,0,0,0.0,3,2,20,0.1
549,KeeSean Johnson,WR,SF,2.8,3.7,4.6,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
550,Gary Jennings,WR,KC,2.8,3.5,4.3,0,0,0,0.0,0.0,0,0,0.0,2,2,19,0.1
551,Olabisi Johnson,WR,MIN,2.7,3.4,4.2,0,0,0,0.0,0.0,0,0,0.0,2,1,19,0.1
552,Simi Fehoko,WR,DAL,2.7,3.5,4.2,0,0,0,0.0,0.0,0,0,0.0,2,1,19,0.1
553,Michael Young Jr.,WR,IND,2.7,3.4,4.2,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
554,DeMichael Harris,WR,IND,2.7,3.4,4.2,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
555,Gunner Olszewski,WR,PIT,2.7,3.3,3.9,0,0,0,0.0,0.0,1,6,0.1,2,1,14,0.1
556,Samson Nacua,WR,IND,2.7,3.4,4.2,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
557,Ethan Fernea,WR,IND,2.7,3.4,4.2,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
558,Jake Kumerow,WR,BUF,2.7,3.5,4.2,0,0,0,0.0,0.0,0,0,0.0,3,2,20,0.1
559,Kendric Pryor,WR,CIN,2.6,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,2,2,18,0.1
560,Omar Bayless,WR,KC,2.6,3.4,4.1,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
561,Aaron Parker,WR,KC,2.6,3.4,4.1,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
562,Jack Sorenson,WR,CIN,2.6,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,2,2,18,0.1
563,Jaivon Heiligh,WR,CIN,2.6,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,2,2,18,0.1
564,Justin Watson,WR,KC,2.6,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
565,Kwamie Lassiter II,WR,CIN,2.6,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,2,2,18,0.1
566,Corey Coleman,WR,KC,2.6,3.4,4.1,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
567,Jontre Kirklin,WR,ARI,2.5,3.2,3.9,0,0,0,0.0,0.0,0,0,0.0,2,1,17,0.1
568,Easop Winston Jr.,WR,NO,2.5,3.2,3.9,0,0,0,0.0,0.0,0,0,0.0,2,1,18,0.1
569,Victor Bolden,WR,ARI,2.5,3.2,3.9,0,0,0,0.0,0.0,0,0,0.0,2,1,17,0.1
570,Kristian Wilkerson,WR,NE,2.5,3.3,4.2,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
571,Andre Baccellia,WR,ARI,2.5,3.2,3.9,0,0,0,0.0,0.0,0,0,0.0,2,1,17,0.1
572,Drew Estrada,WR,HOU,2.5,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
573,Johnny Johnson III,WR,HOU,2.5,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
574,Kevin White,WR,NO,2.5,3.2,3.9,0,0,0,0.0,0.0,0,0,0.0,2,1,19,0.1
575,JaVonta Payton,WR,ARI,2.5,3.2,3.9,0,0,0,0.0,0.0,0,0,0.0,2,1,17,0.1
576,Jalen Camp,WR,HOU,2.5,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
577,Jalen Nailor,WR,MIN,2.5,3.1,3.8,0,0,0,0.0,0.0,0,0,0.0,2,1,17,0.1
578,Chad Beebe,WR,HOU,2.5,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
579,Connor Wedington,WR,HOU,2.5,3.3,4.1,0,0,0,0.0,0.0,0,0,0.0,3,2,19,0.1
580,Tajae Sharpe,WR,CHI,2.4,3.3,4.2,0,0,0,0.0,0.0,0,0,0.0,3,2,17,0.1
581,Andrew Parchment,WR,CAR,2.3,2.9,3.5,0,0,0,0.0,0.0,0,0,0.0,2,1,16,0.1
582,Derek Wright,WR,CAR,2.3,2.9,3.5,0,0,0,0.0,0.0,0,0,0.0,2,1,16,0.1
583,Tyshaun James,WR,ATL,2.3,3.0,3.7,0,0,0,0.0,0.0,0,0,0.0,2,1,17,0.1
584,C.J. Saunders,WR,CAR,2.3,2.9,3.5,0,0,0,0.0,0.0,0,0,0.0,2,1,16,0.1
585,Jared Bernhardt,WR,ATL,2.3,3.0,3.7,0,0,0,0.0,0.0,0,0,0.0,2,1,17,0.1
586,Ra’Shaun Henry,WR,CAR,2.3,2.9,3.5,0,0,0,0.0,0.0,0,0,0.0,2,1,16,0.1
587,Stanley Berryhill III,WR,ATL,2.3,3.0,3.7,0,0,0,0.0,0.0,0,0,0.0,2,1,17,0.1
588,Charleston Rambo,WR,CAR,2.3,2.9,3.5,0,0,0,0.0,0.0,0,0,0.0,2,1,16,0.1
589,N’Keal Harry,WR,CHI,2.2,3.1,4.0,0,0,0,0.0,0.0,0,0,0.0,3,2,17,0.1
590,Dillon Stoner,WR,LV,2.2,2.8,3.4,0,0,0,0.0,0.0,0,0,0.0,2,1,15,0.1
591,Keke Coutee,WR,IND,2.1,2.8,3.4,0,0,0,0.0,0.0,0,0,0.0,2,1,16,0.1
592,Jeff Smith,WR,NYJ,2.1,2.5,3.0,0,0,0,0.0,0.0,1,6,0.0,2,1,10,0.0
593,Dazz Newsome,WR,CHI,2.1,2.8,3.5,0,0,0,0.0,0.0,0,0,0.0,2,1,16,0.1
594,Trenton Irwin,WR,CIN,2.1,2.7,3.4,0,0,0,0.0,0.0,0,0,0.0,2,1,16,0.1
595,Denzel Mims,WR,NYJ,2.0,2.6,3.3,0,0,0,0.0,0.0,0,0,0.0,2,1,15,0.1
596,C.J. Board,WR,NYG,2.0,2.4,2.8,0,0,0,0.0,0.0,1,5,0.0,1,1,10,0.1
597,Kawaan Baker,WR,NO,1.9,2.4,2.9,0,0,0,0.0,0.0,0,0,0.0,2,1,13,0.1
598,Dai’Jean Dixon,WR,NO,1.9,2.4,2.9,0,0,0,0.0,0.0,0,0,0.0,2,1,13,0.1
599,Steven Sims,WR,PIT,1.8,2.3,2.8,0,0,0,0.0,0.0,0,0,0.0,2,1,13,0.1
600,Tyler Snead,WR,PIT,1.8,2.3,2.8,0,0,0,0.0,0.0,0,0,0.0,2,1,13,0.1
601,John Hightower,WR,PHI,1.8,2.2,2.6,0,0,0,0.0,0.0,0,0,0.0,2,1,13,0.1
602,Rashid Shaheed,WR,NO,1.8,2.2,2.7,0,0,0,0.0,0.0,0,0,0.0,2,1,12,0.1
603,Tyler Vaughns,WR,PIT,1.8,2.3,2.8,0,0,0,0.0,0.0,0,0,0.0,2,1,13,0.1
604,Greg Dortch,WR,ARI,1.7,2.3,2.8,0,0,0,0.0,0.0,0,0,0.0,2,1,13,0.1
605,Trinity Benson,WR,DET,1.7,2.3,3.0,0,0,0,0.0,0.0,0,0,0.0,2,1,14,0.1
606,Marcus Kemp,WR,NYG,1.6,2.1,2.6,0,0,0,0.0,0.0,0,0,0.0,2,1,12,0.1
607,Brandon Powell,WR,LAR,1.6,2.0,2.5,0,0,0,0.0,0.0,0,0,0.0,1,1,10,0.1
608,Josh Malone,WR,TEN,1.6,2.0,2.5,0,0,0,0.0,0.0,0,0,0.0,1,1,11,0.1
609,Neil Pau’u,WR,BUF,1.6,2.0,2.4,0,0,0,0.0,0.0,0,0,0.0,1,1,11,0.1
610,Tom Kennedy,WR,DET,1.6,2.2,2.7,0,0,0,0.0,0.0,0,0,0.0,2,1,13,0.1
611,Juwan Green,WR,TEN,1.6,2.0,2.4,0,0,0,0.0,0.0,0,0,0.0,1,1,11,0.1
612,Tanner Gentry,WR,BUF,1.6,2.1,2.5,0,0,0,0.0,0.0,0,0,0.0,1,1,11,0.1
613,Robert Foster,WR,NYG,1.6,2.0,2.4,0,0,0,0.0,0.0,0,0,0.0,1,1,11,0.1
614,Cody White,WR,PIT,1.5,2.0,2.5,0,0,0,0.0,0.0,0,0,0.0,2,1,11,0.1
615,Richie James,WR,NYG,1.5,1.9,2.3,0,0,0,0.0,0.0,0,0,0.0,1,1,10,0.1
616,Keelan Doss,WR,NYG,1.5,2.0,2.4,0,0,0,0.0,0.0,0,0,0.0,1,1,11,0.1
617,Reggie Roberson Jr.,WR,TEN,1.5,2.0,2.4,0,0,0,0.0,0.0,0,0,0.0,1,1,10,0.1
618,Kyle Philips,WR,TEN,1.5,2.0,2.4,0,0,0,0.0,0.0,0,0,0.0,1,1,10,0.1
619,Matthew Slater,WR,NE,1.5,2.0,2.4,0,0,0,0.0,0.0,0,0,0.0,1,1,11,0.1
620,Brandon Lewis,WR,TEN,1.5,2.0,2.4,0,0,0,0.0,0.0,0,0,0.0,1,1,10,0.1
621,Alex Bachman,WR,NYG,1.4,1.9,2.3,0,0,0,0.0,0.0,0,0,0.0,1,1,10,0.1
622,Collin Johnson,WR,NYG,1.4,1.9,2.4,0,0,0,0.0,0.0,0,0,0.0,2,1,11,0.1
623,Austin Proehl,WR,NYG,1.4,1.9,2.3,0,0,0,0.0,0.0,0,0,0.0,1,1,10,0.1
624,Isaiah Hodgins,WR,BUF,1.4,1.8,2.2,0,0,0,0.0,0.0,0,0,0.0,1,1,10,0.1
625,Racey McMath,WR,TEN,1.2,1.6,2.0,0,0,0,0.0,0.0,0,0,0.0,1,1,9,0.1
626,Breshad Perriman,WR,TB,1.2,1.4,1.5,0,0,0,0.0,0.0,1,3,0.0,1,0,6,0.0
627,Cyril Grayson,WR,TB,1.2,1.3,1.5,0,0,0,0.0,0.0,1,3,0.0,1,0,5,0.0
628,Daurice Fountain,WR,KC,1.2,1.5,1.9,0,0,0,0.0,0.0,0,0,0.0,1,1,8,0.1
629,Bo Melton,WR,SEA,1.1,1.4,1.7,0,0,0,0.0,0.0,0,0,0.0,1,1,8,0.0
630,Kaden Davis,WR,DEN,1.0,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,7,0.0
631,Tyreik McAllister,WR,DEN,1.0,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,7,0.0
632,Kendall Hinton,WR,DEN,1.0,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,8,0.0
633,Seth Williams,WR,DEN,1.0,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,8,0.0
634,Trey Quinn,WR,DEN,1.0,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,7,0.0
635,David Sills V,WR,NYG,1.0,1.3,1.7,0,0,0,0.0,0.0,0,0,0.0,1,1,8,0.0
636,Brandon Johnson,WR,DEN,1.0,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,7,0.0
637,Jalen Virgil,WR,DEN,1.0,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,7,0.0
638,Montrell Washington,WR,DEN,1.0,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,7,0.0
639,Penny Hart,WR,SEA,0.9,1.3,1.6,0,0,0,0.0,0.0,0,0,0.0,1,1,7,0.0
640,Corey Sutton,WR,DET,0.8,0.9,1.2,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
641,Kalil Pimpleton,WR,DET,0.8,0.9,1.2,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
642,Tyrie Cleveland,WR,DEN,0.8,1.0,1.3,0,0,0,0.0,0.0,0,0,0.0,1,0,6,0.0
643,Marvin Hall,WR,JAC,0.8,1.0,1.2,0,0,0,0.0,0.0,0,0,0.0,1,0,6,0.0
644,Josh Johnson,WR,DET,0.8,0.9,1.2,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
645,Marquez Stevenson,WR,BUF,0.7,0.9,1.1,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
646,Willie Johnson,WR,JAC,0.7,0.9,1.1,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
647,Kevin Austin Jr.,WR,JAC,0.7,0.9,1.1,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
648,Lujuan Winningham,WR,JAC,0.7,0.9,1.1,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
649,Ryan McDaniel,WR,JAC,0.7,0.9,1.1,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
650,Dante Pettis,WR,CHI,0.7,0.9,1.2,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
651,Tim Jones,WR,JAC,0.7,0.9,1.1,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
652,Thomas Hennigan,WR,MIN,0.6,0.7,0.9,0,0,0,0.0,0.0,0,0,0.0,1,0,4,0.0
653,Trishton Jackson,WR,MIN,0.6,0.8,0.9,0,0,0,0.0,0.0,0,0,0.0,1,0,4,0.0
654,Blake Proehl,WR,MIN,0.6,0.8,0.9,0,0,0,0.0,0.0,0,0,0.0,1,0,4,0.0
655,Kevin Shaa,WR,CHI,0.6,0.8,1.0,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
656,Scott Miller,WR,TB,0.6,0.7,0.9,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
657,Chris Finke,WR,CHI,0.6,0.8,1.0,0,0,0,0.0,0.0,0,0,0.0,1,0,4,0.0
658,Isaiah Coulter,WR,CHI,0.5,0.7,0.9,0,0,0,0.0,0.0,0,0,0.0,1,0,4,0.0
659,Calvin Jackson,WR,NYJ,0.5,0.6,0.8,0,0,0,0.0,0.0,0,0,0.0,1,0,3,0.0
660,Irvin Charles,WR,NYJ,0.5,0.6,0.8,0,0,0,0.0,0.0,0,0,0.0,1,0,3,0.0
661,Trent Taylor,WR,CIN,0.5,0.7,0.9,0,0,0,0.0,0.0,0,0,0.0,1,0,4,0.0
662,Keshunn Abram,WR,NYJ,0.5,0.6,0.8,0,0,0,0.0,0.0,0,0,0.0,1,0,3,0.0
663,Jaelon Darden,WR,TB,0.5,0.6,0.7,0,0,0,0.0,0.0,0,2,0.0,0,0,2,0.0
664,Tyler Johnson,WR,TB,0.5,0.7,0.9,0,0,0,0.0,0.0,0,0,0.0,1,0,5,0.0
665,Rashard Davis,WR,NYJ,0.5,0.6,0.8,0,0,0,0.0,0.0,0,0,0.0,1,0,3,0.0
666,Justyn Ross,WR,KC,0.4,0.6,0.7,0,0,0,0.0,0.0,0,0,0.0,0,0,3,0.0
667,Tarik Black,WR,NYJ,0.4,0.5,0.6,0,0,0,0.0,0.0,0,0,0.0,1,0,3,0.0
668,Dareke Young,WR,SEA,0.3,0.5,0.6,0,0,0,0.0,0.0,0,0,0.0,0,0,3,0.0
669,Dan Chisena,WR,MIN,0.3,0.4,0.5,0,0,0,0.0,0.0,0,0,0.0,0,0,2,0.0
670,Cody Thompson,WR,SEA,0.3,0.3,0.3,0,0,0,0.0,0.0,0,0,0.0,0,0,2,0.0
671,Kevin Kassis,WR,SEA,0.3,0.5,0.6,0,0,0,0.0,0.0,0,0,0.0,0,0,3,0.0
672,Aaron Fuller,WR,SEA,0.3,0.5,0.6,0,0,0,0.0,0.0,0,0,0.0,0,0,3,0.0
673,Deontez Alexander,WR,SEA,0.3,0.5,0.6,0,0,0,0.0,0.0,0,0,0.0,0,0,3,0.0
674,Cade Johnson,WR,SEA,0.3,0.5,0.6,0,0,0,0.0,0.0,0,0,0.0,0,0,3,0.0
675,Deven Thompkins,WR,TB,0.2,0.3,0.3,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0.0
676,Jeff Cotton,WR,JAC,0.2,0.4,0.4,0,0,0,0.0,0.0,0,0,0.0,0,0,2,0.0
677,Kaylon Geiger,WR,TB,0.2,0.3,0.3,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0.0
678,Jerreth Sterns,WR,TB,0.2,0.3,0.3,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0.0
679,Nsimba Webster,WR,CHI,0.2,0.3,0.4,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0.0
680,Vyncint Smith,WR,TB,0.2,0.3,0.4,0,0,0,0.0,0.0,0,0,0.0,0,0,2,0.0
681,Kameron Brown,WR,TB,0.2,0.3,0.3,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0.0
